SEASON_ID,W_PCT
22010,0.439
22011,0.348
22012,0.573
22013,0.622
22014,0.8170000000000001
22015,0.89
22016,0.8170000000000001
22017,0.7070000000000001
22018,0.695
22019,0.231
22020,0.542
22021,0.646
22022,0.455
